loading,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,id,failure,kfold
123.36,18.434,10.738,16.893,16.678,11.938,16.612,12.009,16.147,18.826,9.569,15.174,17.137,13.814,19.415,496.298,18818,0,2
106.64,18.268,12.266,16.067,15.273,10.995,19.419,11.43,16.106,15.427,11.717,15.07,16.04,16.283,18.057,684.874,13303,0,2
81.66,18.627,11.487,16.623,18.144,10.759,18.479,10.175,18.164,19.747,10.594,14.707,15.09,16.157,15.833,616.999,4432,0,2
119.23,17.422,10.689,14.576,18.454,12.092,19.67,12.903,15.333,17.446,11.52,15.779,17.699,15.807,15.005,619.403,24735,1,2
87.51,15.88,11.247,17.287,17.516,12.198,19.969,10.174,16.892,20.807,10.894,14.852,15.833,14.77,15.084,917.46,22156,0,2
181.85,18.51,12.204,16.406,18.005,10.464,18.898,12.259,18.176,18.658,12.069,17.164,17.323,14.969,17.212,701.0245,18450,0,2
179.66,17.36,10.942,17.452,16.666,12.847,19.775,11.236,17.484,18.972,12.427,16.394,14.88,15.302,15.952,729.407,20071,0,2
123.36,17.914,11.93,17.899,16.393,11.317,21.163,9.702,14.818,19.2115,7.565,16.549,15.421,15.503,19.661,849.607,13980,0,2
157.04,16.465,11.573,17.952,17.647,13.39,17.011,10.075,15.436,19.524,12.411,18.098,14.51,14.124,16.435,582.959,23523,0,2
129.45,16.947,11.313,17.389,16.373,12.095,19.686,12.391,17.521,18.601,11.478,16.565,17.675,14.969,16.436,817.447,12599,0,2
82.85,17.97,13.686,18.388,18.42,10.261,20.167,11.731,16.245,17.503,12.97,14.964,16.435,12.939,19.253,865.817,20956,0,2
82.87,17.569,11.09,17.19,16.294,13.717,18.735,11.43,17.807,19.2115,9.913,15.977,18.472,17.225,15.752,701.0245,22245,0,2
161.83,16.959,11.731,17.528,16.679,11.606,19.715,12.535,16.53,19.684,9.675,15.264,16.059,14.969,19.3,814.415,13617,0,2
94.96,18.224,11.798,16.681,17.983,13.531,19.882,11.548,14.256,18.125,11.498,16.902,14.284,15.047,19.206,863.978,17202,0,2
159.17,18.429,11.831,17.466,17.979,11.161,18.587,10.915,16.745,18.02,11.102,16.785,16.439,14.318,15.609,730.134,16798,0,2
79.71,17.088,11.044,15.653,19.052,13.732,18.595,9.613,16.41,19.872,14.159,13.398,17.156,15.685,14.968,733.617,6778,0,2
122.24,16.301,10.651,18.808,19.357,10.666,18.969,9.389,15.277,17.308,11.717,15.253,17.456,13.243,15.732,678.34,10993,0,2
135.01,15.779,12.4,18.139,17.119,11.386,17.657,10.638,15.706,18.492,11.036,16.569,15.026,13.878,17.053,584.286,18837,0,2
189.04,17.067,13.752,18.209,18.417,10.914,18.544,11.43,16.932,20.108,12.142,15.857,14.889,16.083,16.436,950.256,25220,0,2
115.43,17.906,9.943,17.203,16.766,10.178,19.367,11.008,16.292,19.458,13.618,15.6285,17.311,12.274,16.395,583.985,17251,1,2
95.65,16.226,10.341,18.069,17.448,12.014,18.02,12.534,15.059,20.097,14.475,15.6285,13.089,14.359,17.319,625.982,23196,0,2
199.92,17.307,12.327,16.497,19.29,12.499,20.719,12.516,13.599,17.241,10.929,14.931,16.04,17.075,12.175,906.711,14626,0,2
140.43,15.694,11.113,16.569,19.085,11.797,19.326,12.508,16.127,15.874,9.358,14.297,14.057,15.211,18.656,752.816,10928,1,2
127.82623252279636,17.247,11.672,16.581,17.967,11.869,18.324,11.349,16.664,19.2115,11.039,16.222,14.832,13.808,14.871,643.955,23915,0,2
110.07,18.693,12.78,17.434,16.311,12.555,18.117,11.366,18.052,19.111,10.441,14.844,14.938,14.734,14.681,658.025,15178,0,2
118.4,19.548,11.6,19.083,15.551,12.971,18.103,11.727,15.967,19.216,11.828,16.617,15.281,14.618,15.272,768.811,12606,0,2
92.29,17.539,12.074,16.186,18.53,11.587,19.021,12.26,19.062,18.885,11.298,16.309,17.946,14.969,13.767,701.0245,17283,0,2
167.13,17.721,11.316,17.311,15.381,12.652,19.21,10.648,16.176,19.387,13.469,15.371,16.653,14.183,16.474,685.879,1820,0,2
131.68,18.977,12.802,17.935,17.489,13.14,18.442,10.81,17.671,19.2115,12.995,16.646,16.036,12.856,18.964,815.705,19918,0,2
132.98,17.787,10.132,16.489,19.722,12.518,19.709,11.548,17.492,21.173,11.317,16.138,14.591,14.756,15.465,787.121,23257,0,2
147.51,17.007,12.134,15.541,17.738,10.441,19.098,9.041,15.547,20.159,11.365,17.771,16.04,13.392,18.979,544.023,16545,0,2
171.08,17.315,10.163,16.96,16.999,11.881,17.35,12.681,16.127,18.037,9.867,15.173,17.546,13.961,14.054,587.691,12274,1,2
168.06,16.633,11.057,17.386,17.61,10.672,17.474,10.573,14.059,21.333,10.444,16.017,18.141,19.996,13.977,562.736,4377,0,2
95.33,17.787,10.354,17.084,17.598,11.317,20.374,10.447,16.067,21.366,11.264,14.944,18.416,14.067,16.322,773.427,4771,0,2
82.01,18.842,13.263,15.737,17.936,11.712,20.06,10.069,16.566,19.568,10.654,17.849,16.04,14.969,20.468,701.0245,13412,0,2
115.59,18.171,12.459,15.022,17.852,11.712,18.19,11.845,13.609,19.999,14.434,15.799,15.609,15.723,16.859,548.445,15451,1,2
164.79,17.727,10.132,16.23,18.24,10.778,20.371,11.36,15.734,20.387,13.995,15.842,14.481,16.411,18.024,740.129,11599,0,2
148.45,18.561,11.652,15.698,18.884,12.633,19.161,11.569,17.034,16.787,11.044,15.246,16.279,15.396,16.597,745.246,7345,0,2
162.87,20.838,12.413,15.961,17.243,8.671,19.755,11.305,17.345,19.88,12.309,17.198,14.111,14.762,15.14,694.277,23723,0,2
167.22,17.402,11.803,16.388,18.95,11.924,18.359,11.334,16.44,17.69,10.616,17.355,16.425,15.103,15.16,751.09,20253,0,2
89.21,18.162,11.292,17.489,19.454,10.895,19.772,11.124,15.931,20.408,12.635,14.646,15.695,14.065,15.82,620.066,5579,0,2
170.7,17.819,9.889,17.561,18.071,12.134,19.504,11.63,16.181,20.046,13.168,16.605,16.95,13.085,16.695,828.676,16720,1,2
166.13,16.523,10.159,16.892,16.941,10.721,18.74,10.384,13.91,21.268,11.962,15.112,15.248,13.836,16.441,536.97,19694,0,2
131.63,16.837,11.021,15.821,16.95,12.945,18.909,11.766,15.361,17.44,9.403,15.165,15.431,16.091,15.326,680.833,12688,0,2
110.66,14.518,10.501,17.864,17.168,11.066,17.966,12.299,15.693,17.597,11.717,17.515,16.583,14.286,18.581,578.448,5587,0,2
80.56,16.721,12.516,18.118,19.559,12.467,17.596,11.43,14.487,18.85,11.277,15.357,14.73,14.82,18.056,884.169,20575,0,2
114.2,19.206,9.818,17.086,17.319,11.477,19.701,11.318,16.127,18.947,11.189,14.864,13.338,14.969,17.462,744.099,13233,0,2
161.35,16.941,11.978,17.228,17.539,10.302,16.594,11.007,15.35,19.978,11.81,14.285,17.189,15.11,15.912,410.224,13417,1,2
208.43,16.683,11.367,19.302,17.678,11.326,19.955,11.77,16.864,17.005,11.717,16.15,16.04,16.014,16.436,897.006,12203,0,2
162.66,20.434,12.914,18.941,17.714,12.229,15.864,11.429,16.127,15.349,12.885,17.516,14.969,16.977,16.436,911.069,6667,0,2
99.38,16.681,13.614,16.6,18.017,12.081,20.553,10.921,16.736,17.719,12.181,16.218,15.914,17.753,16.436,813.067,12757,0,2
64.17,17.283,11.823,16.566,17.568,13.552,20.423,10.437,16.117,16.977,10.767,16.904,16.04,16.652,14.423,809.135,6686,0,2
143.59,18.638,10.811,17.132,17.303,10.499,17.347,10.196,18.376,19.22,11.486,15.66,18.863,13.836,15.593,555.839,9484,0,2
165.75,17.586,11.464,17.974,17.638,11.227,19.137,11.803,17.01,18.817,11.845,14.868,13.78,14.954,16.172,744.669,17752,1,2
129.63,18.241,12.713,18.567,19.334,10.878,16.93,10.467,16.48,19.139,10.844,16.796,16.427,15.703,15.398,527.206,14480,0,2
133.36,18.31,12.349,16.231,18.127,10.72,21.73,12.774,15.719,15.743,12.647,16.597,16.389,13.323,18.819,856.903,1620,0,2
108.2,17.705,11.979,17.226,16.649,14.162,19.016,10.836,15.097,17.122,13.142,15.937,14.593,14.985,14.536,778.916,15300,0,2
138.35,16.974,10.721,17.66,17.958,11.712,20.712,11.14,16.127,19.669,9.559,16.466,16.508,17.449,14.707,763.901,20968,0,2
192.87,17.545,10.085,18.243,17.585,11.712,19.484,12.028,16.127,19.2115,7.88,14.987,15.788,14.501,16.817,701.0245,25329,0,2
142.74,16.941,12.96,17.071,17.094,10.553,20.173,12.311,18.306,17.624,11.003,17.791,16.305,12.861,14.32,659.419,8624,0,2
124.88,15.488,11.859,19.131,16.382,12.202,18.517,11.655,14.093,18.517,12.93,15.6285,13.992,15.131,15.827,782.888,10046,1,2
157.31,18.249,10.982,15.69,17.516,12.279,20.184,11.43,16.627,18.555,13.229,15.76,13.742,15.582,20.332,665.213,16484,0,2
110.81,18.303,13.275,17.826,16.468,10.065,18.791,11.286,17.749,18.524,12.451,16.249,17.354,14.206,16.436,634.602,12241,0,2
123.67,16.869,10.709,18.13,16.82,13.005,19.295,11.19,17.124,17.237,12.24,15.6285,15.523,15.525,12.205,779.867,9795,0,2
150.31,16.422,10.736,15.528,16.873,11.072,19.664,11.823,19.193,17.219,12.972,15.455,13.783,16.263,14.16,510.374,17304,1,2
118.54,17.361,10.911,15.71,19.124,12.714,17.461,10.242,17.913,16.328,10.988,16.176,15.076,14.669,15.376,493.139,10737,0,2
138.26,15.707,10.157,16.495,16.743,10.115,19.551,11.367,15.652,19.837,11.677,16.114,16.301,14.486,13.218,641.526,11833,0,2
169.65,18.184,12.279,17.053,16.616,11.225,18.125,14.132,14.93,19.2115,11.67,14.642,16.84,15.45,14.734,647.636,25737,1,2
116.64,17.955,11.909,17.132,17.178,11.222,19.048,10.768,15.225,18.565,13.014,14.213,16.722,14.968,16.472,570.35,8642,1,2
117.4,18.349,12.073,17.331,17.516,12.475,19.729,12.636,16.881,21.827,10.564,16.484,15.968,13.443,14.074,831.983,10635,1,2
211.63,18.866,11.103,15.976,17.716,12.821,18.843,11.615,15.49,16.982,13.195,17.49,18.046,16.553,18.713,641.353,3120,0,2
95.85,17.496,13.267,18.25,17.411,13.06,19.885,11.408,16.268,20.569,11.544,16.735,13.249,17.264,16.436,892.912,11754,0,2
171.05,16.455,11.171,18.088,16.697,11.662,18.95,11.221,17.85,19.24,9.466,15.32,15.326,15.992,16.129,659.554,23375,0,2
137.56,17.805,13.385,16.495,19.12,12.751,17.992,11.337,15.464,19.123,11.995,15.629,16.04,16.946,18.717,802.556,19887,0,2
241.1,17.64,11.507,16.297,17.02,11.618,19.269,12.554,16.76,17.73,9.816,15.688,16.182,18.316,19.544,713.778,12511,1,2
114.62,17.634,12.985,18.044,19.389,12.799,20.263,11.997,16.127,18.921,8.799,14.896,15.731,16.651,15.242,1055.095,18055,0,2
203.76,19.377,12.353,17.916,17.516,11.712,18.301,12.814,15.32,19.008,8.341,16.424,17.655,15.246,14.297,724.638,12549,0,2
184.72,16.466,10.5,17.407,17.539,11.399,17.928,10.505,17.541,19.2115,12.651,16.053,15.788,14.969,18.182,610.873,17001,1,2
150.75,17.468,11.834,16.808,15.373,12.79,19.596,10.81,14.449,19.462,10.429,15.15,15.184,17.401,14.693,701.0245,16679,0,2
185.98,16.889,11.384,16.598,16.978,12.716,20.475,10.517,14.312,19.336,10.659,14.067,14.652,15.385,17.36,726.313,17528,0,2
106.46,17.769,11.805,18.554,17.828,12.564,17.108,11.1,18.282,21.133,12.091,16.059,13.796,16.356,15.499,818.65,8635,0,2
134.34,18.14,12.641,17.076,16.645,10.885,18.502,12.104,15.516,21.644,11.951,14.824,18.341,15.324,16.524,625.649,318,0,2
177.16,17.923,12.367,17.174,16.832,12.582,19.988,11.406,16.127,20.08,11.717,17.41,16.615,15.557,16.436,758.465,21240,1,2
143.69,18.561,9.918,16.511,16.377,13.946,19.643,11.675,13.312,20.265,12.879,14.61,17.077,12.04,16.881,814.356,10299,0,2
140.26,16.53,11.077,17.115,17.359,11.466,18.677,11.837,16.127,19.2115,9.774,13.951,11.072,12.022,18.52,671.99,10542,0,2
172.96,18.973,11.607,15.424,18.539,11.719,18.91,11.43,15.021,20.621,10.132,16.426,16.516,17.055,17.767,701.0245,19888,0,2
113.34,16.279,11.327,17.775,16.668,12.235,17.09,10.754,17.954,20.984,13.951,15.186,16.04,14.709,15.411,500.375,21296,0,2
143.45,16.665,12.434,16.716,16.543,12.182,19.128,12.075,14.706,20.346,10.762,15.6285,13.452,15.949,17.844,585.23,19611,1,2
148.75,17.943,12.034,17.954,17.516,12.712,17.956,12.342,16.647,18.806,10.301,14.985,14.977,16.806,16.545,857.931,8511,0,2
238.45,16.327,10.355,17.751,18.678,12.447,18.646,11.586,16.515,19.073,12.106,16.46,15.081,14.9,15.715,744.109,10373,1,2
140.55,18.193,12.025,16.947,17.516,10.759,18.564,11.43,13.781,22.127,14.625,14.45,15.938,14.144,17.605,588.063,4069,1,2
132.97,19.02,11.717,15.633,17.09,10.743,16.876,11.395,15.092,20.4,11.449,16.164,14.637,14.546,18.15,426.561,18527,0,2
123.08,18.735,11.005,17.237,15.942,12.92,19.103,12.311,15.669,19.936,11.118,15.462,14.293,16.149,16.382,569.115,24165,0,2
79.01,16.381,10.61,18.218,18.164,13.356,20.219,12.729,15.118,18.852,9.327,15.021,15.669,15.047,16.931,943.591,19420,0,2
134.57,16.999,12.323,16.943,16.142,13.636,19.402,9.932,14.486,18.827,11.523,14.441,17.654,14.695,15.034,740.442,13990,0,2
72.15,17.304,12.989,16.158,17.527,11.588,20.954,9.893,15.412,20.609,10.337,17.553,16.072,15.144,18.921,663.191,8824,0,2
121.15,18.094,12.526,16.872,17.516,10.549,18.479,11.906,15.393,19.2115,12.831,15.605,16.391,15.889,16.899,643.104,5282,0,2
80.0,19.46,12.209,16.236,16.908,11.306,19.598,12.226,15.481,18.991,9.907,16.49,17.082,16.041,14.849,672.279,1647,0,2
86.36,15.145,13.617,17.385,20.049,12.775,20.628,10.4,15.743,19.297,9.726,17.359,16.421,14.823,14.409,1121.069,24525,0,2
151.37,18.725,11.607,17.812,17.661,13.298,19.021,10.236,15.629,16.502,10.602,15.051,14.929,13.584,16.436,638.305,3941,0,2
171.29,20.153,11.439,18.236,18.523,12.75,19.921,11.539,18.461,20.477,14.502,15.846,15.428,14.346,16.436,1025.698,17631,0,2
150.96,17.86,11.621,17.132,17.593,12.79,20.485,11.512,16.424,18.39,10.33,16.301,17.792,15.726,16.432,892.031,12297,1,2
86.25,17.339,12.431,15.296,17.48,11.443,18.584,11.758,15.884,21.896,15.07,15.18,13.796,14.607,15.126,591.911,22825,1,2
123.04,19.615,11.957,17.372,16.726,8.644,17.791,10.311,15.311,17.275,10.941,16.085,17.79,14.527,14.538,425.84,12295,0,2
207.9,19.126,11.733,18.534,17.207,10.717,18.278,13.248,14.854,18.454,9.94,14.8,17.141,11.991,16.966,703.616,21053,0,2
151.51,16.698,11.095,17.505,17.111,12.525,18.408,11.474,14.316,18.179,12.645,17.498,16.04,16.239,16.436,613.805,21358,0,2
79.39,17.699,10.169,16.709,16.509,13.054,18.945,11.267,15.741,22.534,10.363,16.463,16.238,14.304,16.436,653.232,4774,0,2
184.67,18.335,10.087,17.757,15.695,11.791,20.008,10.268,10.445,19.791,11.882,13.562,17.72,14.024,18.163,555.369,21607,0,2
143.21,18.698,12.086,17.718,16.358,10.309,19.99,10.934,16.073,22.533,12.757,15.004,16.363,14.969,16.436,618.556,10201,0,2
157.82,17.371,10.211,18.515,19.096,14.082,21.075,11.244,17.494,16.918,12.631,17.898,16.234,14.969,17.416,876.189,8172,0,2
99.97,18.746,12.42,18.711,18.247,12.238,19.41,10.343,15.676,16.505,10.901,19.985,16.646,12.123,19.461,820.944,8033,0,2
113.68,17.414,11.01,17.793,17.746,11.712,17.859,11.457,15.899,17.984,11.054,15.677,16.04,14.361,17.347,701.0245,8279,0,2
121.96,16.809,12.064,17.599,16.665,10.589,19.434,12.75,15.205,15.938,12.156,15.553,15.772,17.968,19.01,714.945,5021,0,2
133.67,17.465,13.817,17.367,16.027,11.957,17.971,11.154,16.127,19.672,10.836,17.566,18.397,13.993,16.69,642.213,24711,0,2
85.48,16.829,12.746,15.202,17.938,10.754,19.857,11.71,15.054,20.892,13.657,14.295,16.696,14.846,17.26,651.58,3258,0,2
126.63,17.348,11.938,15.765,18.018,10.844,19.231,10.551,17.82,19.687,10.51,15.6285,15.712,14.733,19.311,701.0245,26560,0,2
133.47,17.463,12.783,19.327,17.446,11.877,18.422,11.314,15.667,19.095,11.722,17.731,14.044,14.585,18.491,801.15,19893,0,2
142.04,17.787,11.404,17.915,16.151,13.314,18.998,11.017,16.127,19.375,12.395,15.6285,17.087,16.583,17.535,832.198,8914,0,2
156.0,17.666,11.105,17.868,17.882,12.029,20.473,11.446,20.105,20.681,13.747,15.698,16.856,13.032,18.518,878.523,18819,0,2
179.12,20.16,10.027,18.48,16.622,10.712,18.732,10.988,16.435,20.255,11.536,16.951,16.359,14.905,16.803,683.824,3156,1,2
145.66,17.981,12.905,17.681,15.903,11.675,19.127,11.941,16.646,20.106,13.271,14.918,16.434,13.714,15.866,713.956,2508,1,2
106.89,21.061,12.769,17.132,18.234,12.268,17.764,10.226,16.873,20.268,12.492,16.39,14.438,13.254,16.04,701.0245,21928,0,2
263.18,17.198,10.146,16.423,17.301,12.606,17.964,11.268,15.257,20.583,11.717,15.713,14.366,14.969,16.375,668.406,9950,1,2
111.34,17.761,12.242,15.851,17.516,12.971,18.518,12.051,14.761,20.668,10.319,16.387,17.691,14.104,14.934,600.793,1787,0,2
156.21,19.044,11.839,17.411,18.584,11.457,19.684,12.489,16.271,17.41,10.628,15.351,17.282,16.395,15.759,811.859,10606,0,2
102.17,16.593,11.73,16.165,18.419,9.934,18.572,12.472,17.172,19.691,13.585,15.961,17.026,15.66,18.374,516.065,5568,0,2
134.83,17.96,12.769,15.35,16.323,10.957,19.825,11.96,16.452,17.253,10.042,13.929,14.071,14.453,17.53,659.542,12669,0,2
111.44,16.542,10.906,18.357,18.688,10.857,19.726,11.781,13.738,19.2115,13.173,14.857,15.104,15.384,14.752,883.372,24860,0,2
99.79,17.923,12.213,16.749,15.232,11.993,19.582,12.154,17.956,19.772,10.006,14.368,17.316,13.446,18.432,583.139,24681,0,2
171.85,18.061,14.303,14.716,18.426,12.067,19.021,12.652,17.747,17.922,13.283,18.195,17.274,14.105,14.174,762.802,25728,1,2
162.57,19.399,10.68,16.373,17.516,12.635,19.021,12.243,19.577,18.572,14.027,16.051,18.503,13.179,17.215,701.0245,19460,1,2
98.62,17.91,11.056,16.581,17.672,11.629,20.132,9.782,15.111,16.095,14.112,17.185,16.792,14.744,15.696,685.377,23340,0,2
74.36,14.816,11.764,17.067,17.894,11.322,17.432,11.61,15.665,17.648,10.879,16.693,15.578,16.26,17.215,544.683,10980,0,2
186.06,19.132,11.407,17.215,15.825,11.295,20.298,12.512,16.201,18.921,11.717,14.053,17.102,14.279,14.158,706.332,6161,0,2
109.09,18.695,14.482,17.808,17.897,10.635,17.81,10.009,17.983,19.414,12.324,13.012,17.305,15.911,16.436,731.481,5804,0,2
105.37,17.223,12.444,18.051,18.529,10.312,18.867,11.43,14.489,20.499,12.587,15.328,15.119,15.12,15.397,666.269,12242,0,2
112.88,14.883,12.254,17.884,17.883,12.202,20.005,10.037,17.314,21.009,11.491,15.6285,14.762,17.681,16.436,702.241,9282,1,2
144.46,17.852,11.241,16.841,18.097,11.164,19.273,11.429,15.298,17.861,12.334,17.578,18.456,14.315,13.627,716.277,26447,0,2
214.06,19.192,11.009,16.438,19.963,10.891,18.911,10.967,16.165,20.082,10.607,14.786,16.759,14.77,15.186,684.422,1432,0,2
76.57,17.028,11.922,17.908,17.882,12.57,18.442,12.075,14.107,19.29,13.785,15.6285,17.266,14.388,16.436,701.0245,8874,0,2
99.4,17.104,12.192,15.892,17.946,10.001,20.48,11.288,15.351,18.628,10.822,17.145,17.468,14.861,15.673,783.494,23339,0,2
121.38,18.728,10.512,16.417,17.607,10.942,18.878,12.171,16.243,16.634,11.513,13.602,17.67,16.662,15.032,646.022,11953,0,2
113.42,19.431,12.49,16.38,18.717,12.666,19.091,13.973,14.699,19.778,12.904,18.129,16.747,14.716,16.934,727.169,206,0,2
111.2,15.921,11.312,17.132,15.929,11.212,19.905,11.782,16.416,17.431,13.066,16.619,15.963,13.19,15.311,666.905,11766,0,2
118.11,17.777,11.471,18.129,15.632,10.659,18.673,11.113,17.983,19.2115,11.717,14.655,16.738,18.429,19.093,651.624,11014,0,2
156.14,15.334,12.345,15.893,17.807,11.987,19.141,11.702,17.532,18.23,11.536,16.295,17.258,15.483,14.607,609.375,18073,0,2
84.95,18.273,9.866,17.292,17.784,11.833,20.66,11.465,13.834,18.013,11.191,13.287,18.623,13.807,16.919,743.735,26276,0,2
121.75,18.377,10.561,16.95,17.028,12.063,19.14,11.189,15.625,18.996,13.268,15.869,17.367,12.736,16.436,676.829,326,0,2
157.63,19.041,13.021,15.047,16.188,10.531,18.457,11.584,15.627,20.154,9.661,14.02,15.113,15.57,16.795,385.225,18939,0,2
185.23,19.767,12.399,16.833,18.253,10.952,18.907,10.551,17.291,18.288,11.341,17.249,17.169,16.362,14.656,665.785,8728,0,2
113.73,18.447,10.233,15.843,17.115,12.56,19.584,11.965,15.71,19.416,9.671,16.561,16.121,17.209,17.422,670.957,17096,0,2
140.45,16.743,12.529,17.583,18.475,11.182,18.248,11.245,17.057,19.587,14.609,15.364,16.263,16.54,19.477,691.758,2500,0,2
161.89,18.909,10.158,17.703,16.001,11.129,18.265,11.43,16.327,19.446,10.354,15.6285,15.553,15.513,15.566,504.991,24829,0,2
157.63,17.462,11.595,16.496,16.803,10.837,17.871,11.67,16.127,17.631,13.243,15.6285,17.185,15.087,15.372,517.71,22893,0,2
150.28,17.751,10.502,18.523,17.101,9.8,16.475,12.298,15.966,17.937,8.479,14.039,17.505,16.989,14.005,512.459,16338,0,2
102.71,17.609,11.98,16.869,16.677,14.239,19.938,12.564,14.887,19.2115,8.585,15.574,16.652,11.605,13.629,911.495,14955,1,2
82.58,17.367,13.302,16.658,18.039,12.835,17.932,10.89,16.657,19.416,13.0,14.724,16.137,13.689,18.242,701.0245,19231,0,2
123.22,18.487,11.471,18.712,16.845,11.303,19.358,12.587,16.127,20.94,12.118,14.571,12.965,14.29,16.436,752.45,8495,0,2
128.53,17.117,10.698,17.694,18.382,11.045,18.522,10.834,16.746,20.007,10.884,17.092,12.749,13.397,14.963,695.992,25985,0,2
142.89,16.946,10.779,16.071,16.935,10.304,19.551,11.916,16.071,19.312,10.386,15.657,15.054,15.92,15.413,521.152,16339,0,2
125.59,17.481,12.632,17.277,19.294,11.546,20.681,10.728,15.91,18.501,9.479,16.031,18.286,14.969,14.723,957.069,17925,0,2
75.16,16.126,10.508,16.295,16.269,12.438,18.833,11.094,18.182,17.811,10.113,14.166,16.595,16.802,15.007,647.959,15919,1,2
89.07,17.922,11.629,17.639,18.54,14.188,18.322,11.353,13.729,19.2115,9.854,14.568,15.455,16.477,14.435,764.627,401,0,2
95.37,19.276,10.8,16.042,17.247,12.172,18.176,10.541,16.294,17.394,13.287,15.255,17.063,15.372,17.889,560.989,1876,0,2
111.22,17.615,10.768,18.799,17.975,13.458,19.442,11.133,16.127,19.394,12.041,16.729,18.199,14.834,16.758,701.0245,26155,0,2
164.59,19.318,11.343,17.475,18.333,12.631,17.945,12.196,18.4,18.717,14.454,16.182,17.454,15.062,16.436,823.708,9958,0,2
103.04,16.906,11.721,17.555,17.946,10.741,18.981,10.18,14.604,19.977,8.536,14.384,19.124,13.48,13.899,635.99,12849,0,2
74.43,18.769,12.832,16.444,17.616,12.226,18.852,11.355,17.014,20.488,10.812,15.65,17.1,14.665,16.436,677.507,452,0,2
136.85,16.935,11.494,18.682,17.721,10.278,19.322,11.472,15.895,19.923,11.901,17.198,17.17,15.567,18.913,604.037,6218,0,2
87.85,17.815,12.464,15.983,15.905,11.161,18.003,12.451,14.818,20.704,11.717,15.298,16.222,13.918,16.918,672.969,6814,0,2
75.19,17.836,13.721,17.487,18.305,11.251,18.961,11.276,15.944,21.427,11.974,15.305,16.647,15.118,18.309,755.917,1040,0,2
95.37,18.755,11.221,16.319,18.156,11.896,20.779,7.78,14.059,19.485,11.934,13.422,17.144,15.822,15.217,701.0245,10324,0,2
223.07,18.904,11.655,16.886,15.808,12.146,17.38,11.406,16.909,16.242,12.431,17.949,15.221,13.754,15.303,746.77,5281,0,2
109.45,17.132,11.345,17.886,16.306,10.993,16.805,10.111,17.626,17.933,10.627,15.763,16.675,14.969,15.377,701.0245,19012,0,2
96.85,16.961,12.111,15.964,15.154,11.088,20.277,12.333,16.826,19.461,11.218,16.54,16.799,16.282,16.436,426.59,16960,0,2
156.92,16.933,13.208,16.675,18.542,11.162,17.653,12.663,17.291,19.271,11.971,14.667,16.04,12.683,17.055,580.589,11476,0,2
87.57,15.722,12.179,16.191,17.42,11.84,19.021,11.43,14.298,21.505,7.924,16.713,18.503,15.364,16.436,640.433,15327,0,2
205.59,18.506,11.583,17.039,17.97,12.218,19.786,11.052,15.076,20.188,12.755,15.991,16.12,18.222,16.698,775.507,11696,0,2
